subnet	ip	hostname	description	status
172.21.40.0	172.21.40.209	-	-	unused
172.21.40.0	172.21.40.210	-	-	unused
172.21.40.0	172.21.40.211	-	-	unused
172.21.40.0	172.21.40.212	-	-	unused
172.21.40.0	172.21.40.213	-	-	unused
172.21.40.0	172.21.40.214	-	-	unused
172.21.40.0	172.21.40.215	-	-	unused
172.21.40.0	172.21.40.216	-	-	unused
172.21.40.0	172.21.40.217	-	-	unused
172.21.40.0	172.21.40.218	-	-	unused
172.21.40.0	172.21.40.219	-	-	unused
172.21.40.0	172.21.40.220	-	-	unused
172.21.40.0	172.21.40.221	-	-	unused
172.21.40.0	172.21.40.222	-	-	unused
172.21.40.0	172.21.40.223	-	-	unused
172.21.40.0	172.21.40.224	-	-	unused
172.21.40.0	172.21.40.225	-	-	unused
172.21.40.0	172.21.40.226	-	-	unused
172.21.40.0	172.21.40.227	-	-	unused
172.21.40.0	172.21.40.228	-	-	unused
172.21.40.0	172.21.40.229	-	-	unused
172.21.40.0	172.21.40.230	-	-	unused
172.21.40.0	172.21.40.231	-	-	unused
172.21.40.0	172.21.40.232	-	-	unused
172.21.40.0	172.21.40.233	-	-	unused
172.21.40.0	172.21.40.234	-	-	unused
172.21.40.0	172.21.40.235	-	-	unused
172.21.40.0	172.21.40.236	-	-	unused
172.21.40.0	172.21.40.237	-	-	unused
172.21.40.0	172.21.40.238	-	-	unused
172.21.40.0	172.21.40.239	-	-	unused
172.21.40.0	172.21.40.240	-	-	unused
172.21.40.0	172.21.40.241	-	-	unused
172.21.40.0	172.21.40.242	-	-	unused
172.21.40.0	172.21.40.243	-	-	unused
172.21.40.0	172.21.40.244	-	-	unused
172.21.40.0	172.21.40.245	-	-	unused
172.21.40.0	172.21.40.246	-	-	unused
172.21.40.0	172.21.40.247	-	-	unused
172.21.40.0	172.21.40.248	-	-	unused
172.21.40.0	172.21.40.249	-	-	unused
172.21.40.0	172.21.40.250	-	-	unused
172.21.40.0	172.21.40.251	-	-	unused
172.21.40.0	172.21.40.252	-	-	unused
172.21.40.0	172.21.40.253	-	-	unused
172.21.40.0	172.21.40.254	-	-	unused
172.21.41.0	172.21.41.1	-	-- autodiscovered --	registered
172.21.41.0	172.21.41.2	-	-	unused
172.21.41.0	172.21.41.3	-	-	unused
172.21.41.0	172.21.41.4	-	-	unused
172.21.41.0	172.21.41.5	-	-	unused
172.21.41.0	172.21.41.6	-	-	unused
172.21.41.0	172.21.41.7	-	-	unused
172.21.41.0	172.21.41.8	-	-	unused
172.21.41.0	172.21.41.9	-	-	unused
172.21.41.0	172.21.41.10	-	-	unused
172.21.41.0	172.21.41.11	-	-	unused
172.21.41.0	172.21.41.12	-	-	unused
172.21.41.0	172.21.41.13	-	-	unused
172.21.41.0	172.21.41.14	-	-	unused
172.21.41.0	172.21.41.15	-	-	unused
172.21.41.0	172.21.41.16	-	-	unused
172.21.41.0	172.21.41.17	-	-	unused
172.21.41.0	172.21.41.18	-	-	unused
172.21.41.0	172.21.41.19	-	-	unused
172.21.41.0	172.21.41.20	-	-	unused
172.21.41.0	172.21.41.21	-	-	unused
172.21.41.0	172.21.41.22	-	-	unused
172.21.41.0	172.21.41.23	-	-	unused
172.21.41.0	172.21.41.24	-	-	unused
172.21.41.0	172.21.41.25	-	-	unused
172.21.41.0	172.21.41.26	-	-	unused
172.21.41.0	172.21.41.27	-	-	unused
172.21.41.0	172.21.41.28	-	-	unused
172.21.41.0	172.21.41.29	-	-	unused
172.21.41.0	172.21.41.30	-	-	unused
172.21.41.0	172.21.41.31	-	-	unused
172.21.41.0	172.21.41.32	-	-	unused
172.21.41.0	172.21.41.33	-	-	unused
172.21.41.0	172.21.41.34	-	-	unused
172.21.41.0	172.21.41.35	-	-	unused
172.21.41.0	172.21.41.36	-	-	unused
172.21.41.0	172.21.41.37	-	-	unused
172.21.41.0	172.21.41.38	-	-	unused
172.21.41.0	172.21.41.39	-	-	unused
172.21.41.0	172.21.41.40	-	-	unused
172.21.41.0	172.21.41.41	-	-	unused
172.21.41.0	172.21.41.42	-	-	unused
172.21.41.0	172.21.41.43	-	-	unused
172.21.41.0	172.21.41.44	-	-	unused
172.21.41.0	172.21.41.45	-	-	unused
172.21.41.0	172.21.41.46	-	-	unused
172.21.41.0	172.21.41.47	-	-	unused
172.21.41.0	172.21.41.48	-	-	unused
172.21.41.0	172.21.41.49	-	-	unused
172.21.41.0	172.21.41.50	-	-	unused
172.21.41.0	172.21.41.51	-	-	unused
172.21.41.0	172.21.41.52	-	-	unused
172.21.41.0	172.21.41.53	-	-	unused
172.21.41.0	172.21.41.54	-	-	unused
172.21.41.0	172.21.41.55	-	-	unused
172.21.41.0	172.21.41.56	-	-	unused
172.21.41.0	172.21.41.57	-	-	unused
172.21.41.0	172.21.41.58	-	-	unused
172.21.41.0	172.21.41.59	-	-	unused
172.21.41.0	172.21.41.60	-	-	unused
172.21.41.0	172.21.41.61	-	-	unused
172.21.41.0	172.21.41.62	-	-	unused
172.21.41.0	172.21.41.63	-	-	unused
172.21.41.0	172.21.41.64	-	-	unused
172.21.41.0	172.21.41.65	-	-	unused
172.21.41.0	172.21.41.66	-	-	unused
172.21.41.0	172.21.41.67	-	-	unused
172.21.41.0	172.21.41.68	-	-	unused
172.21.41.0	172.21.41.69	-	-	unused
172.21.41.0	172.21.41.70	-	-	unused
172.21.41.0	172.21.41.71	-	-	unused
172.21.41.0	172.21.41.72	-	-	unused
172.21.41.0	172.21.41.73	-	-	unused
172.21.41.0	172.21.41.74	-	-	unused
172.21.41.0	172.21.41.75	-	-	unused
172.21.41.0	172.21.41.76	-	-	unused
172.21.41.0	172.21.41.77	-	-	unused
172.21.41.0	172.21.41.78	-	-	unused
172.21.41.0	172.21.41.79	-	-	unused
172.21.41.0	172.21.41.80	-	-	unused
172.21.41.0	172.21.41.81	-	-	unused
172.21.41.0	172.21.41.82	-	-	unused
172.21.41.0	172.21.41.83	-	-	unused
172.21.41.0	172.21.41.84	-	-	unused
172.21.41.0	172.21.41.85	-	-	unused
172.21.41.0	172.21.41.86	-	-	unused
172.21.41.0	172.21.41.87	-	-	unused
172.21.41.0	172.21.41.88	-	-	unused
172.21.41.0	172.21.41.89	-	-	unused
172.21.41.0	172.21.41.90	-	-	unused
172.21.41.0	172.21.41.91	-	-	unused
172.21.41.0	172.21.41.92	-	-	unused
172.21.41.0	172.21.41.93	-	-	unused
172.21.41.0	172.21.41.94	-	-	unused
172.21.41.0	172.21.41.95	-	-	unused
172.21.41.0	172.21.41.96	-	-	unused
172.21.41.0	172.21.41.97	-	-	unused
172.21.41.0	172.21.41.98	-	-	unused
172.21.41.0	172.21.41.99	-	-	unused
172.21.41.0	172.21.41.100	-	-	unused
172.21.41.0	172.21.41.101	-	-	unused
172.21.41.0	172.21.41.102	-	-	unused
172.21.41.0	172.21.41.103	-	-	unused
172.21.41.0	172.21.41.104	-	-	unused
172.21.41.0	172.21.41.105	-	-	unused
172.21.41.0	172.21.41.106	-	-	unused
172.21.41.0	172.21.41.107	-	-	unused
172.21.41.0	172.21.41.108	-	-	unused
172.21.41.0	172.21.41.109	-	-	unused
172.21.41.0	172.21.41.110	-	-	unused
172.21.41.0	172.21.41.111	-	-	unused
172.21.41.0	172.21.41.112	-	-	unused
172.21.41.0	172.21.41.113	-	-	unused
172.21.41.0	172.21.41.114	-	-	unused
172.21.41.0	172.21.41.115	-	-	unused
172.21.41.0	172.21.41.116	-	-	unused
172.21.41.0	172.21.41.117	-	-	unused
172.21.41.0	172.21.41.118	-	-	unused
172.21.41.0	172.21.41.119	-	-	unused
172.21.41.0	172.21.41.120	-	-	unused
172.21.41.0	172.21.41.121	-	-	unused
172.21.41.0	172.21.41.122	-	-	unused
172.21.41.0	172.21.41.123	-	-	unused
172.21.41.0	172.21.41.124	-	-	unused
172.21.41.0	172.21.41.125	-	-	unused
172.21.41.0	172.21.41.126	-	-	unused
172.21.41.0	172.21.41.127	-	-	unused
172.21.41.0	172.21.41.128	-	-	unused
172.21.41.0	172.21.41.129	-	-	unused
172.21.41.0	172.21.41.130	-	-	unused
172.21.41.0	172.21.41.131	-	-	unused
172.21.41.0	172.21.41.132	-	-	unused
172.21.41.0	172.21.41.133	-	-	unused
172.21.41.0	172.21.41.134	-	-	unused
172.21.41.0	172.21.41.135	-	-	unused
172.21.41.0	172.21.41.136	-	-	unused
172.21.41.0	172.21.41.137	-	-	unused
172.21.41.0	172.21.41.138	-	-	unused
172.21.41.0	172.21.41.139	-	-	unused
172.21.41.0	172.21.41.140	-	-	unused
172.21.41.0	172.21.41.141	-	-	unused
172.21.41.0	172.21.41.142	-	-	unused
172.21.41.0	172.21.41.143	-	-	unused
172.21.41.0	172.21.41.144	-	-	unused
172.21.41.0	172.21.41.145	-	-	unused
172.21.41.0	172.21.41.146	-	-	unused
172.21.41.0	172.21.41.147	-	-	unused
172.21.41.0	172.21.41.148	-	-	unused
172.21.41.0	172.21.41.149	-	-	unused
172.21.41.0	172.21.41.150	-	-	unused
172.21.41.0	172.21.41.151	-	-	unused
172.21.41.0	172.21.41.152	-	-	unused
172.21.41.0	172.21.41.153	-	-	unused
172.21.41.0	172.21.41.154	-	-	unused
172.21.41.0	172.21.41.155	-	-	unused
172.21.41.0	172.21.41.156	-	-	unused
172.21.41.0	172.21.41.157	-	-	unused
172.21.41.0	172.21.41.158	-	-	unused
172.21.41.0	172.21.41.159	-	-	unused
172.21.41.0	172.21.41.160	-	-	unused
172.21.41.0	172.21.41.161	-	-	unused
172.21.41.0	172.21.41.162	-	-	unused
172.21.41.0	172.21.41.163	-	-	unused
172.21.41.0	172.21.41.164	-	-	unused
172.21.41.0	172.21.41.165	-	-	unused
172.21.41.0	172.21.41.166	-	-	unused
172.21.41.0	172.21.41.167	-	-	unused
172.21.41.0	172.21.41.168	-	-	unused
172.21.41.0	172.21.41.169	-	-	unused
172.21.41.0	172.21.41.170	-	-	unused
172.21.41.0	172.21.41.171	-	-	unused
172.21.41.0	172.21.41.172	-	-	unused
172.21.41.0	172.21.41.173	-	-	unused
172.21.41.0	172.21.41.174	-	-	unused
172.21.41.0	172.21.41.175	-	-	unused
172.21.41.0	172.21.41.176	-	-	unused
172.21.41.0	172.21.41.177	-	-	unused
172.21.41.0	172.21.41.178	-	-	unused
172.21.41.0	172.21.41.179	-	-	unused
172.21.41.0	172.21.41.180	-	-	unused
172.21.41.0	172.21.41.181	-	-	unused
172.21.41.0	172.21.41.182	-	-	unused
172.21.41.0	172.21.41.183	-	-	unused
172.21.41.0	172.21.41.184	-	-	unused
172.21.41.0	172.21.41.185	-	-	unused
172.21.41.0	172.21.41.186	-	-	unused
172.21.41.0	172.21.41.187	-	-	unused
172.21.41.0	172.21.41.188	-	-	unused
172.21.41.0	172.21.41.189	-	-	unused
172.21.41.0	172.21.41.190	-	-	unused
172.21.41.0	172.21.41.191	-	-	unused
172.21.41.0	172.21.41.192	-	-	unused
172.21.41.0	172.21.41.193	-	-	unused
172.21.41.0	172.21.41.194	-	-	unused
172.21.41.0	172.21.41.195	-	-	unused
172.21.41.0	172.21.41.196	-	-	unused
172.21.41.0	172.21.41.197	-	-	unused
172.21.41.0	172.21.41.198	-	-	unused
172.21.41.0	172.21.41.199	-	-	unused
172.21.41.0	172.21.41.200	-	-	unused
172.21.41.0	172.21.41.201	-	-	unused
172.21.41.0	172.21.41.202	-	-	unused
172.21.41.0	172.21.41.203	-	-	unused
172.21.41.0	172.21.41.204	-	-	unused
172.21.41.0	172.21.41.205	-	-	unused
172.21.41.0	172.21.41.206	-	-	unused
172.21.41.0	172.21.41.207	-	-	unused
172.21.41.0	172.21.41.208	-	-	unused
172.21.41.0	172.21.41.209	-	-	unused
172.21.41.0	172.21.41.210	-	-	unused
172.21.41.0	172.21.41.211	-	-	unused
172.21.41.0	172.21.41.212	-	-	unused
172.21.41.0	172.21.41.213	-	-	unused
172.21.41.0	172.21.41.214	-	-	unused
172.21.41.0	172.21.41.215	-	-	unused
172.21.41.0	172.21.41.216	-	-	unused
172.21.41.0	172.21.41.217	-	-	unused
172.21.41.0	172.21.41.218	-	-	unused
172.21.41.0	172.21.41.219	-	-	unused
172.21.41.0	172.21.41.220	-	-	unused
172.21.41.0	172.21.41.221	-	-	unused
172.21.41.0	172.21.41.222	-	-	unused
172.21.41.0	172.21.41.223	-	-	unused
172.21.41.0	172.21.41.224	-	-	unused
172.21.41.0	172.21.41.225	-	-	unused
172.21.41.0	172.21.41.226	-	-	unused
172.21.41.0	172.21.41.227	-	-	unused
172.21.41.0	172.21.41.228	-	-	unused
172.21.41.0	172.21.41.229	-	-	unused
172.21.41.0	172.21.41.230	-	-	unused
172.21.41.0	172.21.41.231	-	-	unused
172.21.41.0	172.21.41.232	-	-	unused
172.21.41.0	172.21.41.233	-	-	unused
172.21.41.0	172.21.41.234	-	-	unused
172.21.41.0	172.21.41.235	-	-	unused
172.21.41.0	172.21.41.236	-	-	unused
172.21.41.0	172.21.41.237	-	-	unused
172.21.41.0	172.21.41.238	-	-	unused
172.21.41.0	172.21.41.239	-	-	unused
172.21.41.0	172.21.41.240	-	-	unused
172.21.41.0	172.21.41.241	-	-	unused
172.21.41.0	172.21.41.242	-	-	unused
172.21.41.0	172.21.41.243	-	-	unused
172.21.41.0	172.21.41.244	-	-	unused
172.21.41.0	172.21.41.245	-	-	unused
172.21.41.0	172.21.41.246	-	-	unused
172.21.41.0	172.21.41.247	-	-	unused
172.21.41.0	172.21.41.248	-	-	unused
172.21.41.0	172.21.41.249	-	-	unused
172.21.41.0	172.21.41.250	-	-	unused
172.21.41.0	172.21.41.251	-	-	unused
172.21.41.0	172.21.41.252	-	-	unused
172.21.41.0	172.21.41.253	-	-	unused
172.21.41.0	172.21.41.254	-	-	unused
172.21.42.0	172.21.42.1	-	-	unused
172.21.42.0	172.21.42.2	-	-	unused
172.21.42.0	172.21.42.3	-	-	unused
172.21.42.0	172.21.42.4	-	-	unused
172.21.42.0	172.21.42.5	-	-	unused
172.21.42.0	172.21.42.6	-	-	unused
172.21.42.0	172.21.42.7	-	-	unused
172.21.42.0	172.21.42.8	-	-	unused
172.21.42.0	172.21.42.9	-	-	unused
172.21.42.0	172.21.42.10	-	-	unused
172.21.42.0	172.21.42.11	-	-	unused
172.21.42.0	172.21.42.12	-	-	unused
172.21.42.0	172.21.42.13	-	-	unused
172.21.42.0	172.21.42.14	-	-	unused
172.21.42.0	172.21.42.15	-	-	unused
172.21.42.0	172.21.42.16	-	-	unused
172.21.42.0	172.21.42.17	-	-	unused
172.21.42.0	172.21.42.18	-	-	unused
172.21.42.0	172.21.42.19	-	-	unused
172.21.42.0	172.21.42.20	-	-	unused
172.21.42.0	172.21.42.21	-	-	unused
172.21.42.0	172.21.42.22	-	-	unused
172.21.42.0	172.21.42.23	-	-	unused
172.21.42.0	172.21.42.24	-	-	unused
172.21.42.0	172.21.42.25	-	-	unused
172.21.42.0	172.21.42.26	-	-	unused
172.21.42.0	172.21.42.27	-	-	unused
172.21.42.0	172.21.42.28	-	-	unused
172.21.42.0	172.21.42.29	-	-	unused
172.21.42.0	172.21.42.30	-	-	unused
172.21.42.0	172.21.42.31	-	-	unused
172.21.42.0	172.21.42.32	-	-	unused
172.21.42.0	172.21.42.33	-	-	unused
172.21.42.0	172.21.42.34	-	-	unused
172.21.42.0	172.21.42.35	-	-	unused
172.21.42.0	172.21.42.36	-	-	unused
172.21.42.0	172.21.42.37	-	-	unused
172.21.42.0	172.21.42.38	-	-	unused
172.21.42.0	172.21.42.39	-	-	unused
172.21.42.0	172.21.42.40	-	-	unused
172.21.42.0	172.21.42.41	-	-	unused
172.21.42.0	172.21.42.42	-	-	unused
172.21.42.0	172.21.42.43	-	-	unused
172.21.42.0	172.21.42.44	-	-	unused
172.21.42.0	172.21.42.45	-	-	unused
172.21.42.0	172.21.42.46	-	-	unused
172.21.42.0	172.21.42.47	-	-	unused
172.21.42.0	172.21.42.48	-	-	unused
172.21.42.0	172.21.42.49	-	-	unused
172.21.42.0	172.21.42.50	-	-	unused
172.21.42.0	172.21.42.51	-	-	unused
172.21.42.0	172.21.42.52	-	-	unused
172.21.42.0	172.21.42.53	-	-	unused
172.21.42.0	172.21.42.54	-	-	unused
172.21.42.0	172.21.42.55	-	-	unused
172.21.42.0	172.21.42.56	-	-	unused
172.21.42.0	172.21.42.57	-	-	unused
172.21.42.0	172.21.42.58	-	-	unused
172.21.42.0	172.21.42.59	-	-	unused
172.21.42.0	172.21.42.60	-	-	unused
172.21.42.0	172.21.42.61	-	-	unused
172.21.42.0	172.21.42.62	-	-	unused
172.21.42.0	172.21.42.63	-	-	unused
172.21.42.0	172.21.42.64	-	-	unused
172.21.42.0	172.21.42.65	-	-	unused
172.21.42.0	172.21.42.66	-	-	unused
172.21.42.0	172.21.42.67	-	-	unused
172.21.42.0	172.21.42.68	-	-	unused
172.21.42.0	172.21.42.69	-	-	unused
172.21.42.0	172.21.42.70	-	-	unused
172.21.42.0	172.21.42.71	-	-	unused
172.21.42.0	172.21.42.72	-	-	unused
172.21.42.0	172.21.42.73	-	-	unused
172.21.42.0	172.21.42.74	-	-	unused
172.21.42.0	172.21.42.75	-	-	unused
172.21.42.0	172.21.42.76	-	-	unused
172.21.42.0	172.21.42.77	-	-	unused
172.21.42.0	172.21.42.78	-	-	unused
172.21.42.0	172.21.42.79	-	-	unused
172.21.42.0	172.21.42.80	-	-	unused
172.21.42.0	172.21.42.81	-	-	unused
172.21.42.0	172.21.42.82	-	-	unused
172.21.42.0	172.21.42.83	-	-	unused
172.21.42.0	172.21.42.84	-	-	unused
172.21.42.0	172.21.42.85	-	-	unused
172.21.42.0	172.21.42.86	-	-	unused
172.21.42.0	172.21.42.87	-	-	unused
172.21.42.0	172.21.42.88	-	-	unused
172.21.42.0	172.21.42.89	-	-	unused
172.21.42.0	172.21.42.90	-	-	unused
172.21.42.0	172.21.42.91	-	-	unused
172.21.42.0	172.21.42.92	-	-	unused
172.21.42.0	172.21.42.93	-	-	unused
172.21.42.0	172.21.42.94	-	-	unused
172.21.42.0	172.21.42.95	-	-	unused
172.21.42.0	172.21.42.96	-	-	unused
172.21.42.0	172.21.42.97	-	-	unused
172.21.42.0	172.21.42.98	-	-	unused
172.21.42.0	172.21.42.99	-	-	unused
172.21.42.0	172.21.42.100	-	-	unused
172.21.42.0	172.21.42.101	-	-	unused
172.21.42.0	172.21.42.102	-	-	unused
172.21.42.0	172.21.42.103	-	-	unused
172.21.42.0	172.21.42.104	-	-	unused
172.21.42.0	172.21.42.105	-	-	unused
172.21.42.0	172.21.42.106	-	-	unused
172.21.42.0	172.21.42.107	-	-	unused
172.21.42.0	172.21.42.108	-	-	unused
172.21.42.0	172.21.42.109	-	-	unused
172.21.42.0	172.21.42.110	-	-	unused
172.21.42.0	172.21.42.111	-	-	unused
172.21.42.0	172.21.42.112	-	-	unused
172.21.42.0	172.21.42.113	-	-	unused
172.21.42.0	172.21.42.114	-	-	unused
172.21.42.0	172.21.42.115	-	-	unused
172.21.42.0	172.21.42.116	-	-	unused
172.21.42.0	172.21.42.117	-	-	unused
172.21.42.0	172.21.42.118	-	-	unused
172.21.42.0	172.21.42.119	-	-	unused
172.21.42.0	172.21.42.120	-	-	unused
172.21.42.0	172.21.42.121	-	-	unused
172.21.42.0	172.21.42.122	-	-	unused
172.21.42.0	172.21.42.123	-	-	unused
172.21.42.0	172.21.42.124	-	-	unused
172.21.42.0	172.21.42.125	-	-	unused
172.21.42.0	172.21.42.126	-	-	unused
172.21.42.0	172.21.42.127	-	-	unused
172.21.42.0	172.21.42.128	-	-	unused
172.21.42.0	172.21.42.129	-	-	unused
172.21.42.0	172.21.42.130	-	-	unused
172.21.42.0	172.21.42.131	-	-	unused
172.21.42.0	172.21.42.132	-	-	unused
172.21.42.0	172.21.42.133	-	-	unused
172.21.42.0	172.21.42.134	-	-	unused
172.21.42.0	172.21.42.135	-	-	unused
172.21.42.0	172.21.42.136	-	-	unused
172.21.42.0	172.21.42.137	-	-	unused
172.21.42.0	172.21.42.138	-	-	unused
172.21.42.0	172.21.42.139	-	-	unused
172.21.42.0	172.21.42.140	-	-	unused
172.21.42.0	172.21.42.141	-	-	unused
172.21.42.0	172.21.42.142	-	-	unused
172.21.42.0	172.21.42.143	-	-	unused
172.21.42.0	172.21.42.144	-	-	unused
172.21.42.0	172.21.42.145	-	-	unused
172.21.42.0	172.21.42.146	-	-	unused
172.21.42.0	172.21.42.147	-	-	unused
172.21.42.0	172.21.42.148	-	-	unused
172.21.42.0	172.21.42.149	-	-	unused
172.21.42.0	172.21.42.150	-	-	unused
172.21.42.0	172.21.42.151	-	-	unused
172.21.42.0	172.21.42.152	-	-	unused
172.21.42.0	172.21.42.153	-	-	unused
172.21.42.0	172.21.42.154	-	-	unused
172.21.42.0	172.21.42.155	-	-	unused
172.21.42.0	172.21.42.156	-	-	unused
172.21.42.0	172.21.42.157	-	-	unused
172.21.42.0	172.21.42.158	-	-	unused
172.21.42.0	172.21.42.159	-	-	unused
172.21.42.0	172.21.42.160	-	-	unused
172.21.42.0	172.21.42.161	-	-	unused
172.21.42.0	172.21.42.162	-	-	unused
172.21.42.0	172.21.42.163	-	-	unused
172.21.42.0	172.21.42.164	-	-	unused
172.21.42.0	172.21.42.165	-	-	unused
172.21.42.0	172.21.42.166	-	-	unused
172.21.42.0	172.21.42.167	-	-	unused
172.21.42.0	172.21.42.168	-	-	unused
172.21.42.0	172.21.42.169	-	-	unused
172.21.42.0	172.21.42.170	-	-	unused
172.21.42.0	172.21.42.171	-	-	unused
172.21.42.0	172.21.42.172	-	-	unused
172.21.42.0	172.21.42.173	-	-	unused
172.21.42.0	172.21.42.174	-	-	unused
172.21.42.0	172.21.42.175	-	-	unused
172.21.42.0	172.21.42.176	-	-	unused
172.21.42.0	172.21.42.177	-	-	unused
172.21.42.0	172.21.42.178	-	-	unused
172.21.42.0	172.21.42.179	-	-	unused
172.21.42.0	172.21.42.180	-	-	unused
172.21.42.0	172.21.42.181	-	-	unused
172.21.42.0	172.21.42.182	-	-	unused
172.21.42.0	172.21.42.183	-	-	unused
172.21.42.0	172.21.42.184	-	-	unused
172.21.42.0	172.21.42.185	-	-	unused
172.21.42.0	172.21.42.186	-	-	unused
172.21.42.0	172.21.42.187	-	-	unused
172.21.42.0	172.21.42.188	-	-	unused
172.21.42.0	172.21.42.189	-	-	unused
172.21.42.0	172.21.42.190	-	-	unused
172.21.42.0	172.21.42.191	-	-	unused
172.21.42.0	172.21.42.192	-	-	unused
172.21.42.0	172.21.42.193	-	-	unused
172.21.42.0	172.21.42.194	-	-	unused
172.21.42.0	172.21.42.195	-	-	unused
172.21.42.0	172.21.42.196	-	-	unused
172.21.42.0	172.21.42.197	-	-	unused
172.21.42.0	172.21.42.198	-	-	unused
172.21.42.0	172.21.42.199	-	-	unused
172.21.42.0	172.21.42.200	-	-	unused
172.21.42.0	172.21.42.201	-	-	unused
172.21.42.0	172.21.42.202	-	-	unused
172.21.42.0	172.21.42.203	-	-	unused
172.21.42.0	172.21.42.204	-	-	unused
172.21.42.0	172.21.42.205	-	-	unused
172.21.42.0	172.21.42.206	-	-	unused
172.21.42.0	172.21.42.207	-	-	unused
172.21.42.0	172.21.42.208	-	-	unused
172.21.42.0	172.21.42.209	-	-	unused
172.21.42.0	172.21.42.210	-	-	unused
172.21.42.0	172.21.42.211	-	-	unused
172.21.42.0	172.21.42.212	-	-	unused
172.21.42.0	172.21.42.213	-	-	unused
172.21.42.0	172.21.42.214	-	-	unused
172.21.42.0	172.21.42.215	-	-	unused
172.21.42.0	172.21.42.216	-	-	unused
172.21.42.0	172.21.42.217	-	-	unused
172.21.42.0	172.21.42.218	-	-	unused
172.21.42.0	172.21.42.219	-	-	unused
172.21.42.0	172.21.42.220	-	-	unused
172.21.42.0	172.21.42.221	-	-	unused
172.21.42.0	172.21.42.222	-	-	unused
172.21.42.0	172.21.42.223	-	-	unused
172.21.42.0	172.21.42.224	-	-	unused
172.21.42.0	172.21.42.225	-	-	unused
172.21.42.0	172.21.42.226	-	-	unused
172.21.42.0	172.21.42.227	-	-	unused
172.21.42.0	172.21.42.228	-	-	unused
172.21.42.0	172.21.42.229	-	-	unused
172.21.42.0	172.21.42.230	-	-	unused
172.21.42.0	172.21.42.231	-	-	unused
172.21.42.0	172.21.42.232	-	-	unused
172.21.42.0	172.21.42.233	-	-	unused
172.21.42.0	172.21.42.234	-	-	unused
172.21.42.0	172.21.42.235	-	-	unused
172.21.42.0	172.21.42.236	-	-	unused
172.21.42.0	172.21.42.237	-	-	unused
172.21.42.0	172.21.42.238	-	-	unused
172.21.42.0	172.21.42.239	-	-	unused
172.21.42.0	172.21.42.240	-	-	unused
172.21.42.0	172.21.42.241	-	-	unused
172.21.42.0	172.21.42.242	-	-	unused
172.21.42.0	172.21.42.243	-	-	unused
172.21.42.0	172.21.42.244	-	-	unused
172.21.42.0	172.21.42.245	-	-	unused
172.21.42.0	172.21.42.246	-	-	unused
172.21.42.0	172.21.42.247	-	-	unused
172.21.42.0	172.21.42.248	-	-	unused
172.21.42.0	172.21.42.249	-	-	unused
172.21.42.0	172.21.42.250	-	-	unused
172.21.42.0	172.21.42.251	-	-	unused
172.21.42.0	172.21.42.252	-	-	unused
172.21.42.0	172.21.42.253	-	-	unused
172.21.42.0	172.21.42.254	-	-	unused
172.21.43.0	172.21.43.11	s-dbhvm-11	via API Updated [ 2025-06-25 14:56:26 ]	registered
172.21.43.0	172.21.43.12	s-dbhvm-12	via API Updated [ 2025-06-25 14:56:27 ]	registered
172.21.43.0	172.21.43.13	s-dbhvm-13	via API Updated [ 2025-06-25 14:56:28 ]	registered
172.21.43.0	172.21.43.14	s-dbhvm-14	via API Updated [ 2025-06-25 14:56:29 ]	registered
172.21.43.0	172.21.43.16	s-dbhvm-16	via API Updated [ 2025-06-25 14:56:30 ]	registered
172.21.43.0	172.21.43.1	-	-	unused
172.21.43.0	172.21.43.2	-	-	unused
172.21.43.0	172.21.43.3	-	-	unused
172.21.43.0	172.21.43.4	-	-	unused
172.21.43.0	172.21.43.5	-	-	unused
172.21.43.0	172.21.43.6	-	-	unused
172.21.43.0	172.21.43.7	-	-	unused
172.21.43.0	172.21.43.8	-	-	unused
172.21.43.0	172.21.43.9	-	-	unused
172.21.43.0	172.21.43.10	-	-	unused
172.21.43.0	172.21.43.15	-	-	unused
172.21.43.0	172.21.43.17	-	-	unused
172.21.43.0	172.21.43.18	-	-	unused
172.21.43.0	172.21.43.19	-	-	unused
172.21.43.0	172.21.43.20	-	-	unused
172.21.43.0	172.21.43.21	-	-	unused
172.21.43.0	172.21.43.22	-	-	unused
172.21.43.0	172.21.43.23	-	-	unused
172.21.43.0	172.21.43.24	-	-	unused
172.21.43.0	172.21.43.25	-	-	unused
172.21.43.0	172.21.43.26	-	-	unused
172.21.43.0	172.21.43.27	-	-	unused
172.21.43.0	172.21.43.28	-	-	unused
172.21.43.0	172.21.43.29	-	-	unused
172.21.43.0	172.21.43.30	-	-	unused
172.21.43.0	172.21.43.31	-	-	unused
172.21.43.0	172.21.43.32	-	-	unused
172.21.43.0	172.21.43.33	-	-	unused
172.21.43.0	172.21.43.34	-	-	unused
172.21.43.0	172.21.43.35	-	-	unused
172.21.43.0	172.21.43.36	-	-	unused
172.21.43.0	172.21.43.37	-	-	unused
172.21.43.0	172.21.43.38	-	-	unused
172.21.43.0	172.21.43.39	-	-	unused
172.21.43.0	172.21.43.40	-	-	unused
172.21.43.0	172.21.43.41	-	-	unused
172.21.43.0	172.21.43.42	-	-	unused
172.21.43.0	172.21.43.43	-	-	unused
172.21.43.0	172.21.43.44	-	-	unused
172.21.43.0	172.21.43.45	-	-	unused
172.21.43.0	172.21.43.46	-	-	unused
172.21.43.0	172.21.43.47	-	-	unused
